No,Judul,Text,Url,Kategori
56,Tekad Mateo Kocijan di Dua Laga Sisa Persib,"Gelar juara Liga 1 2024/2025 sudah digenggam Persib Bandung. Tim berjuluk 'Maung Bandung' hanya tinggal menunggu waktu untuk mengangkat trofi di laga terakhir musim ini. Meski begitu, tekad besar tetap dimilki Mateo Kocijan. Pemain berposisi gelandang ini ingin membawa Persib meraih kemenangan di dua laga sisa. Seperti diketahui, Persib masih harus melakoni dua laga lagi musim ini. Yang terdekat adalah dijamu Persita Tangerang pada 16 Mei 2025. SCROLL TO CONTINUE WITH CONTENT Setelah itu, Persib menjamu Persis Solo pada 24 Mei 2025. Ini sekaligus jadi laga penutup musim ini. Menurutnya, raihan gelar juara yang sudah digenggam, tak serta-merta menghilangkan semangat para pemain Persib meraih kemenangan. Sebaliknya, pemain Persib justru makin haus kemenangan. Hal itu untuk menegaskan jika Persib memang klub yang haus kemenangan. Apapun yang terjadi, tiga poin harus diusahakan diraih dalam setiap laga. ""Kami akan memberikan segalanya sampai akhir. Dan ya, (kita) merayakan seperti yang seharusnya kami lakukan, untuk membuktikan bahwa kami adalah yang terbaik,"" tegas Kocijan dikutip dari laman resmi klub, Kamis (15/5/2025). Seperti partai-partai sebelumnya, Kocijan mengatakan, evaluasi dan persiapan dilakukan untuk menatap laga terdekat. Persib akan melawat ke markas Persita Tangerang di Indomilk Arena Stadium, Jumat 16 Mei 2025. Itu akan jadi fokus terdekat. Setelah itu, Persib akan mempersiapkan diri untuk menjamu Persis Solo.",https://www.detik.com/jabar/sepakbola/d-7915040/tekad-mateo-kocijan-di-dua-laga-sisa-persib,Liga Indonesia
57,Penjelasan Manajemen Terkait Lonjakan Harga Tiket Persib Vs Persis,"BANDUNG, KOMPAS.com - Harga tiket Persib Bandung melonjak di hari angkat trofi juara Liga 1 2024-2025 saat menghadapi Persis Solo pada pekan terakhir. Harga tiket Persib Bandung mengalami kenaikan hingga 100 persen seperti tribun VIP Barat Utara/Selatan semula dijual Rp 200 ribu menjadi Rp 400 ribu, sementara tribun Timur/Utara/Selatan semula dijual Rp 125 ribu menjadi Rp 200 ribu. Jadwal Persib Bandung vs Persis Solo digelar pada Sabtu (24/5/2025) di Stadion Gelora Bandung Lautan Api (GBLA), kick off pukul 16.00 WIB. Meski kenaikan harga terjadi, antusiasme Bobotoh tetap besar. Kabarnya tiket terpesan habis melalui Aplikasi Persib sejak penjualan dibuka pada Rabu (14/5/2025) Baca juga: Harga Tiket Persib Vs Persis Solo Meroket di Laga Angkat Trofi Manajemen Persib Bandung membeberkan alasan mengapa memasang harga tiket selangit untuk pertandingan terakhir Liga 1 2024-2025. Head of Communication PT Persib Bandung Bermartabat (PBB) Adhi Pratama menerangkan bahwa ini menjadi momen sejarah bagi klub dan Bobotoh. “Kami ingin menyampaikan bahwa laga ini bukan sekadar pertandingan biasa, melainkan momen bersejarah bagi seluruh keluarga besar Persib,” kata Adhi. “Pertandingan ini menjadi penutup kompetisi Liga 1 musim 2024-2025, sekaligus momen yang sangat dinanti yaitu pengangkatan trofi juara oleh tim kebanggaan kita, di hadapan puluhan ribu Bobotoh,” terangnya. Baca juga: Thom Haye Terpukau dengan Perayaan Juara Persib Bandung KOMPAS.com/ADIL NURSALAM Guard of honour diberikan oleh tim Barito Putera kepada sang juara Liga 1 2024-2025 Persib Bandung, dalam pertandingan pekan ke-32 Liga 1 2024-2025 di Stadion Gelora Bandung Lautan Api (GBLA), Jumat (9/5/2025). Bobotoh di Stadion GBLA juga nantinya akan dihibur oleh sejumlah band indie lokal macam DT09, Kuburan Band, The Panas Dalam feat Pidi Baiq, POP Division, dan acara puncak angkat trofi. Ini menjadi ceremony yang tak biasa, susunan acara dirancang sebagai bentuk apresiasi kepada Bobotoh yang telah mendukung klub kebanggaan. “Laga ini akan dimeriahkan oleh closing ceremony spesial, termasuk lifting trophy ceremony dan penampilan hiburan dari sejumlah band asal Bandung setelah pertandingan berakhir,” paparnya. “Acara ini kami rancang sebagai bentuk apresiasi bagi Bobotoh yang telah setia mendukung Persib sepanjang musim, dan sekaligus sebagai pesta perayaan atas keberhasilan luar biasa yang diraih tim musim ini, yaitu back to back champions,” jelasnya. Baca juga: Tyronne del Pino Bicara Spekulasi Masa Depan Usai Bawa Persib Juara Sebab itu tiket Persib menjadi lebih mahal daripada biasanya, hal ini juga sebenarnya terjadi pada musim lalu di laga final pertama Championship Series Liga 1 2023-2024 antara Persib vs Madura United. “Dengan seluruh rangkaian acara tambahan tersebut, tentu ada penyesuaian dari sisi operasional, produksi, hingga penyelenggaraan acara secara menyeluruh,” terangnya. “Maka, penyesuaian harga tiket kami lakukan secara proporsional, demi memastikan Bobotoh tetap mendapatkan pengalaman yang maksimal, aman, dan berkesan,” tuntasnya.",https://bola.kompas.com/read/2025/05/15/14114778/penjelasan-manajemen-terkait-lonjakan-harga-tiket-persib-vs-persis,Liga Indonesia
58,Respons Pelatih Persib Bojan Hodak soal Wacana 11 Pemain Asing di Liga 1 Musim Depan - Bolasport.com,"BOLASPORT.COM - Pelatih Persib Bandung, Bojan Hodak, menyambut baik wacana PT Liga Indonesia Baru (LIB) yang akan memperbolehkan klub menggunakan 11 pemain asing di Liga 1 musim 2025-2026. PT LIB memang telah mengatakan bahwa dalam rencana 11 pemain asing ini, klub maksimal boleh menurunkan delapan orang yang berada di atas lapangan. Sisa tiga pemain lainnya di bangku cadangan dan mereka bisa bermain asal menggantikan pemain asing juga. Wacana penggunaan 11 pemain asing di Liga 1 2025-2026 ini ternyata membuat beberapa klub mengerti dan menyambut baik. Baca Juga: Bojan Hodak Tetap Bangga Meski Persib Hanya Tahan Imbang Persita Pelatih Persib Bandung, Bojan Hodak, adalah salah satu orang yang memahami kenapa wacana ini bisa dicetuskan. Hal ini karena PT LIB pun tak ingin wakil Liga 1 di kompetisi antarklub Asia sekadar jadi perserta. Untuk itu, wacana ini dicanangkan karena mulai musim 2024/2025, tidak lagi ada pembatasan pemain asing di AFC Champios League (ACL) baik di Elite maupun Two serta AFC Challenge League. Tak adanya batasan ini membuat klub-klub dari negara lain pun bisa menurunkan hingga 11 pemain asing. Kondisi ini juga telah terlihat jelas saat Johor Darul Takzim bermain di ACL di mana mereka hanya memainkan 1 pemain lokal.",https://www.bolasport.com/read/314251764/respons-pelatih-persib-bojan-hodak-soal-wacana-11-pemain-asing-di-liga-1-musim-depan,Liga Indonesia
59,PSSI berencana tambah menit bermain untuk pemain muda di Liga 1,"Jakarta (ANTARA) - Direktur Utama PT Liga Indonesia Baru (LIB) Ferry Paulus mengatakan regulasi menit bermain untuk pemain muda di Liga 1 Indonesia, yaitu setiap klub wajib memainkan minimal satu pemain U-22 dalam susunan 11 pemain pertama selama minimal 45 menit, berpotensi bertambah pada musim depan. Menit bermain pemain muda ini, kata Ferry, berpotensi ditambah menjadi 90 menit atau satu pertandingan pada musim depan setelah ada permintaan dari PSSI. ""Untuk pemain muda di Liga 1, kita memang mau tingkatkan sesuai permintaan PSSI. Musim ini kan (minimal bermain) 45 menit, dan bisa dari EPA atau klub lain, dan musim depan potensi jadi 90 menit,"" kata Ferry ketika ditemui awak media pada acara jumpa pers di Kantor PT LIB, Senayan, Jakarta Selatan, Kamis. ""Karena ini permintaan dari PSSI, ini baru bocoran, karena definitifnya tunggu regulasi,"" tambahnya menjelaskan bahwa rencana ini belum final. Regulasi wajib memainkan pemain U-22 di Liga 1 musim ini adalah upaya LIB dan PSSI memberikan jam terbang yang cukup untuk para pemain muda di Indonesia. Regulasi ini sebelumnya mengalami sedikit perubahan karena pada musim sebelumnya, pemain muda yang dimaksudkan adalah U-23, bukan U-22.  Baca juga: PT LIB gelar ""Awarding Night"" Liga 1 pada 26 Mei Selain rencana perubahan regulasi pemain muda, LIB juga berencana menambah kuota pemain asing menjadi 11 pemain dengan yang bisa bermain dalam satu pertandingan adalah delapan pemain. Jumlah ini bertambah dari musim ini yang memperbolehkan mendaftarkan maksimal delapan pemain, dengan yang bermain sebanyak enam pemain dalam satu pertandingan. Rencana ini, kata Ferry, dimaksudkan agar klub-klub di Indonesia bisa bersaing di kompetisi level Asia. ""Untuk musim depan, yang didaftarkan 11 pemain asing, yang main delapan. Tentunya PSSI yang ambil keputusan nantinya,"" kata Ferry. ""Nantinya 2026/2027, 11 pemain bebas untuk bermain dan didaftarkan. Saya belum bisa memberi jawaban pasti, tetapi rasanya ini belum bisa dipenuhi, tapi apa memang delapan didaftarkan delapannya main, atau 11 didaftarkan delapan pemain, kita belum tahu,"" tambah dia.  Baca juga: Liga 1 musim depan mulai awal Agustus, rencana pakai 11 pemain asing Baca juga: LIB pastikan timnas U-17 Indonesia ikuti kompetisi EPA U-20 Pewarta: Zaro Ezza SyachniarEditor: Eka Arifa Rusqiyati								Copyright © ANTARA 2025",https://www.antaranews.com/berita/4836101/pssi-berencana-tambah-menit-bermain-untuk-pemain-muda-di-liga-1,Liga Indonesia
60,Dimas Drajad Tak Takut Wacana 11 Pemain Asing di Liga 1,"KOMPAS.com - Penyerang Persib Bandung, Dimas Drajad, tidak takut untuk bersaing setelah ada wacana peningkatan kuota pemain asing musim depan menjadi 11 pemain dengan delapan dapat diturunkan bersama di awal laga. Dimas Drajad malah merasa termotivasi untuk meningkatkan performanya. PT Liga Indonesia Baru (LIB) sedang mempertimbangkan aturan baru di mana klub peserta Liga 1 dapat menggunakan 11 pemain asing dalam pertandingan. Aturan tersebut menyebutkan bahwa delapan pemain akan berada di lapangan, sementara tiga lainnya akan duduk di bangku cadangan, dan dapat dimainkan dengan menggantikan pemain asing yang ada di lapangan. Pernyataan LIB mengenai wacana penggunaan 11 pemain asing ini memicu berbagai reaksi publik. Ada yang mendukung, tetapi tidak sedikit juga yang menolak penerapan aturan baru ini. Baca juga: Menit Bermain bagi Dimas Drajad dan Febri Hariyadi Sebelum Akhir Musim PT LIB telah menjelaskan bahwa rencana ini telah disesuaikan dengan peraturan yang ada di AFC. Sejak musim 2024/2025, AFC tidak lagi memberlakukan batasan jumlah pemain asing dalam kompetisi klub Asia. Klub yang berpartisipasi di AFC Champions League Elite dan Two, serta AFC Challenge League, dapat menurunkan 11 pemain asing sekaligus. Hal ini juga terlihat dalam beberapa kompetisi di Asia, di mana banyak klub mengandalkan pemain asing. Contohnya, Johor Darul Talzim dan Buriram United yang tampil di AFC Champions League Elite 2024-2025, lebih sering menurunkan hanya satu pemain lokal dalam setiap pertandingan, sementara 10 slot lainnya diisi oleh pemain asing. Dengan alasan tersebut, PT LIB ingin menerapkan wacana 11 pemain asing agar wakil-wakil Indonesia tidak hanya menjadi peserta pasif di kompetisi Asia. Baca juga: Hasil Persita Vs Persib 2-2: Ryuji Terbang, Sang Juara Tertahan Imbang Pelatih Persib Bandung, Bojan Hodak, menyambut positif rencana ini, karena diyakini akan meningkatkan kualitas sepak bola di Indonesia. Dia berpendapat bahwa hal ini akan mendorong pemain lokal untuk berusaha lebih keras demi mendapatkan tempat di tim. Dimas Drajad juga menyatakan bahwa dia tidak merasa keberatan dengan adanya rencana penggunaan 11 pemain asing di Liga 1. Dia bahkan dengan percaya diri menyebutkan bahwa dia tidak masalah jika Liga 1 menerapkan 20 pemain asing sekaligus.",https://bola.kompas.com/read/2025/05/17/07465358/dimas-drajad-tak-takut-wacana-11-pemain-asing-di-liga-1,Liga Indonesia
61,Fokus Madrid Kalahkan Barcelona di LaLiga dan Copa del Rey,"Carlo Ancelotti menegaskan bahwa fokus Real Madrid saat ini adalah untuk mengalahkan Barcelona di LaLiga dan Copa del Rey. Kedua tim bersaing untuk meraih dua trofi tersebut. Madrid kini fokus untuk meraih gelar LaLiga dan Copa del Rey usai tersingkir dari Liga Champions. Los Blancos bersaing dengan lawan yang sama dalam dua ajang tersebut yaitu Barcelona. Madrid saat ini berada di posisi kedua LaLiga dengan 69 poin. Mereka tertinggal empat angka dari El Barca di puncak klasemen. SCROLL TO CONTINUE WITH CONTENT Los Blancos juga bakal menghadapi Blaugrana di final Copa del Rey. Duel final Copa del Rey bakal berlangsung 27 April mendatang.  Madrid juga masih akan menjalani laga El Clasico di LaLiga. Mereka harus bertandang ke markas Barcelona di pekan ke-35 pada 11 Mei mendatang. Pelatih Madrid, Carlo Ancelotti, menegaskan bahwa fokus timnya di sisa musim ini adalah mengalahkan Barcelona di LaLiga atau Copa del Rey. Hal tersebut bakal membuat Madrid bisa menutup musim ini dengan meraih trofi. Don Carlo juga membantah anggapan bahwa Madrid bukan unggulan saat menghadapi Barcelona. Ia mengakui bahwa El Barca tampil apik di musim ini. Namun, pria asal Italia ini yakin Madrid bakal terus memperbaiki diri untuk mengalahkan Barcelona. ""Untuk memenangkan Copa del Rey dan La Liga, kami harus mengalahkan Barcelona. Di situlah fokus kami. Kami yakin, tetapi kami tahu kami perlu mengubah beberapa hal untuk mewujudkannya-dan kami akan melakukannya,"" ujar Ancelotti dikutip dari Mundo Deportivo. ""Mereka mungkin tampak lebih kuat saat ini, tetapi final tidak dapat diprediksi. Menyebut Madrid sebagai korban terasa berlebihan bagi saya,"" jelasnya.",https://sport.detik.com/sepakbola/liga-spanyol/d-7881098/fokus-madrid-kalahkan-barcelona-di-laliga-dan-copa-del-rey,Liga Spanyol
62,"Barcelona Cuci Gudang Usai Juara Liga Spanyol, 9 Pemain Jadi Korban Bersih-Bersih, Produk La Masia Paling Nelangsa - Bolasport.com","BOLASPORT.COM - Barcelona dikabarkan bakal cuci gudang usai menjuarai Liga Spanyol 2024-2025. Tak tanggung-tanggung 9 pemain menjadi korban bersih-bersih El Barca. Gelar Liga Spanyol musim ini akhirnya resmi menjadi milik Barcelona. Barca mengeklaim trofi ke-28 Liga Spanyol mereka menyusul kemenangan 2-0 atas rival sekota, Espanyol. Dalam duel yang berlangsung di Stadion RCDE, Kamis (15/5/2025) atau Jumat dini hari WIB, Barca mendulang gol-gol via Lamine Yamal dan Fermin Lopez. Berkat kemenangan itu pasukan Hansi Flick berhasil menyegel gelar Liga Spanyol dengan koleksi 85 poin. Perolehan poin mereka sudah tidak mungkin terkejar oleh Real Madrid yang ada di bawahnya dengan margin 7 angka. Dengan demikian Barcelona berhak untuk menyabet status sebagai kampiun kompetisi elite Negeri Matador musim ini. Di samping itu, gelar Liga Spanyol melengkapi treble domestik klub yang sebelumnya sudah memenangkan Piala Super Spanyol dan Copa del Rey.  Baca Juga: Juara Liga Spanyol, Lamine Yamal Berterima Kasih kepada Pelatih yang Dipecat Barcelona",https://www.bolasport.com/read/314251756/barcelona-cuci-gudang-usai-juara-liga-spanyol-9-pemain-jadi-korban-bersih-bersih-produk-la-masia-paling-nelangsa,Liga Spanyol
63,"8 Pemain yang Bakal Dijual Barcelona Musim Panas Nanti, Ada Gavi!","Ada 8 pemain yang kabarnya berpeluang dijual Barcelona pada bursa transfer musim panas nanti. Salah satunya Gavi, berikut daftarnya. Barcelona masih berusaha mengumpulkan pundi-pundinya. Raksasa Catalan itu diklaim menyiapkan delapan pemain untuk dilepas. Diario Sport mengungkap, mereka adalah Inaki Pena, Ronald Araujo, Hector Fort, Fermin Lopez, Gavi, Pablo Torre, Pau Victor, dan Ansu Fati. Klub akan mendengarkan tawaran yang datang untuk mereka. SCROLL TO CONTINUE WITH CONTENT Sementara Frenkie de Jong juga bisa saja dilepas. Kontraknya akan habis tahun depan, dan Barcelona tak mau memainkannya andai sang pemain tak meneken kontrak baru. Salah satu yang mengejutkan adalah Gavi. Gelandang 20 tahun itu kabarnya bakal dilepas Barcelona demi cuan, meski masih amat potensial. Sempat diganggu cedera ACL, Gavi baru comeback pada Oktober tahun lalu. Ia tersaingi De Jong, yang kembali ke bentuk terbaiknya musim ini. Kabarnya, Barcelona siap mendengarkan penawaran kepada setiap pemainnya, kecuali Lamine Yamal. Winger muda Spanyol itu kembali tampil sensasional musim ini. Lamine Yamal bisa membuat 16 gol dan 24 assist musim ini. Ia membantu Barcelona juara Piala Super Spanyol dan Copa del Rey, dan selangkah lagi juara LaLiga.",https://sport.detik.com/sepakbola/liga-spanyol/d-7914253/8-pemain-yang-bakal-dijual-barcelona-musim-panas-nanti-ada-gavi,Liga Spanyol
64,Madrid Dikabarkan Mau Tukar-Tambah Rodrygo Dengan Erling Haaland,"Real Madrid dikabarkan akan melepas Rodrygo. El Real ingin menukar dia dengan Erling Haaland. Di Madrid musim ini, Rodrygo mulai kehilangan tempat utama. Persaingan lini depan di tim ibukota Spanyol kian sengit dengan kehadiran Kylian Mbappe, sebelumnya ada Vinicius Junior, Brahim Diaz, Rodrygo, sampai Endrick. Rodrygo tak dimainkan Carlo Ancelotti dalam laga penting Madrid melawan Barcelona pada pekan lalu. Oleh karena itu, muncul rumor masa depan Rodrygo di Madrid. SCROLL TO CONTINUE WITH CONTENT Madrid masih ingin menguatkan lini depan. Pemain Manchester City, Erling Haaland, yang menjadi incaran. Rodrygo ditaksir mempunyai nilai transfer sebesar 100-120 juta euro. Haalad ditaksir senilai 170 juta euro. Madrid akan memakai Rodrygo untuk menggoda Man City menyerahkan Haaland menggunakan seragam Los Blancos. Selain Man City, Rodrygo juga dikaitkan dengan beberapa klub Inggris lain. Manchester United dan Chelsea juga dikabarkan menaruh minat pada penyerang asal Brasil itu. Madrid juga sudah memiliki pekerjaan rumah banyak di sektor pertahanan. Bek Madrid musim ini rapuh, sebagai gambaran, mereka kebobolan sebanyak 16 gol saat melawan Barcelona di El Clasico.",https://sport.detik.com/sepakbola/liga-spanyol/d-7917263/madrid-dikabarkan-mau-tukar-tambah-rodrygo-dengan-erling-haaland,Liga Spanyol
65,"Barcelona Butuh Dana Segar, Ferran Torres Bisa Jadi Korban - Bola.net","Bola.net - Barcelona dikabarkan telah menetapkan harga jual untuk Ferran Torres menjelang dibukanya bursa transfer musim panas. Penyerang berusia 25 tahun itu baru saja menjalani operasi usus buntu dan diperkirakan absen hingga akhir musim 2024/2025. Torres bergabung dengan Blaugrana pada Januari 2022 setelah direkrut dari Manchester City. Meski sempat tampil inkonsisten, musim ini ia menunjukkan peningkatan performa yang signifikan. Sepanjang musim 2024/2025, Torres mencetak 19 gol dan menyumbangkan tujuh assist dari 45 pertandingan resmi. Penampilan puncaknya terjadi saat memberikan tiga assist dalam kemenangan dramatis 4-3 atas Real Madrid di La Liga.                        Advertisement Advertisement  Menurut laporan media Spanyol Fichajes, Barcelona siap mendengarkan tawaran untuk Torres dengan harga minimal 50 juta euro. Meski tampil impresif, sang pemain tidak dianggap sebagai sosok yang tak tergantikan di skuad. Torres merupakan bagian dari skuad Spanyol yang menjuarai Euro 2024 musim panas lalu. Namun, pelatih Hansi Flick dikabarkan lebih memandangnya sebagai pemain yang masuk dari bangku cadangan dibanding starter utama. Keputusan ini juga dipengaruhi oleh situasi keuangan Barcelona yang masih belum stabil. Untuk bisa merekrut pemain baru musim panas nanti, menjual aset bernilai tinggi seperti Torres menjadi salah satu opsi realistis.  Meskipun tidak dianggap sebagai kunci utama oleh Barcelona, fleksibilitas posisi Torres tetap membuatnya menarik di pasar transfer. Ia bisa dimainkan di semua posisi lini depan, menjadikannya aset penting bagi banyak klub top Eropa. Barcelona sendiri tidak sepenuhnya menutup pintu untuk mempertahankan Torres. Namun jika ada tawaran yang sesuai, mereka siap melepasnya demi keseimbangan keuangan klub. Dengan performa yang tengah menanjak dan pengalaman di level internasional, Torres diprediksi tak akan kesulitan menemukan klub peminat jika dilepas dari Camp Nou.",https://www.bola.net/spanyol/barcelona-butuh-dana-segar-ferran-torres-bisa-jadi-korban-a64e6a.html,Liga Spanyol
